1011605870001;ALAMBRE ACERO ROLLO KG;AARKG;UND;;15.00;1
1021310140001;CINTA METRICA;CMETR;UND;0.15;0.19;6
1016510130001;CIRCULO DE CUELLO;CIRCLL;UND;0.45;0.59;6
1016500890001;COELLO DE GIPIUR PEQUEÑO;CGYP;UND;0.70;0.88;6
1013523090001;COLLAR CONCHA COLOR;COCC;UND;1.00;1.31;6
1013523070001;COLLAR CONCHA REDONDO;CCHR;UND;0.85;1.07;6
1011604260002;COLLAR DE CHAQUIRA;COCHQ;UND;0.75;0.94;6
1012580050001;COLLAR PIEDRA NATURAL GRANDE;COLPNG;UND;3.50;4.20;6
1012525020001;COLLAR PIEDRA NATURAL PEQUENO;COLPNP;UND;2.50;3.29;6
1090200490001;CONCHA CASCAJO;CONCAS;UND;1.90;2.39;6
1011607000001;CONCHA NATURA V/ MODEL0S;COCHNV;UND;0.75;0.94;6
1013573150001;CONCHA NATURAL BOLA # 12;CNBOL12;UND;1.95;2.44;6
1011607020001;CONCHA NATURAL BOLA # 6;CNBOL6;UND;0.80;1.00;6
1011607030001;CONCHA NATURAL BOLA # 8;CNBOL8;UND;0.95;1.19;6
1011607110001;CONCHA NATURAL BOLA 3/4;CNB3/4;UND;0.80;1.00;6.00
1011600280001;CORAL ARROZ VARIOS MODELOS;CAVM;UND;0.08;0.10;6
1011601330001;CORAL CASCAJO;CORCAS;UND;0.05;0.07;6
1011600270001;CORAL CUADRADO TUBO PASTILLA;CCTP;UND;0.10;0.13;6
1011601260001;CORDON DE SEDA /PQ.;CORSP;UND;0.29;0.37;6
1023550100001;CORTADOR DE COLLAR;CORCO;UND;0.60;0.76;6
1011520900001;CRISTAL HOJA;CRISHOJ;UND;0.75;0.95;6
101160786001;"CRISTAL NAT. ""A"" 1.5 BOLA # 4";CNAB4;UND;3.50;4.38;6
2590401260001;"CRISTAL NAT. ""A"" 1.5 BOLA # 6";CNAB1.56;UND;4.50;5.63;6
2590201310001;"CRISTAL NAT. ""A"" 1.5 BOLA # 8";CNAB8;UND;5.00;6.25;6
1011605670001;"CRISTAL NAT. ""A"" BOLA # 6 NUEVA";CNAB6N;UND;2.50;3.13;6
1011607900001;"CRISTAL NATURAL  ""A"" EXAGONAL #6 - #8";CNEX6;UND;5.00;6.25;6
1016500860001;"CRISTAL NATURAL "" A "" 1.5 BOLA # 10";CNAB10;UND;5.50;6.88;6
1011603720001;"CRISTAL NATURAL "" A"" # 011";XXXXXXX;UND;1.90;2.28;6
1011600680001;"CRISTAL NATURAL "" A"" # 10";CNA10;UND;2.00;2.50;6
1011600670001;"CRISTAL NATURAL "" A"" # 8";CNA8;UND;1.40;1.75;6
1011603330001;"CRISTAL NATURAL "" A"" BOLA # 06";CNAB6;UND;1.70;2.13;6
1011603320001;"CRISTAL NATURAL "" A"" BOLA # 08";CNAB8P;UND;2.00;2.50;6
;"CRISTAL NATURAL ""A""BOLA # 10";CNAB10;UND;2.40;3.00;6
1011603590001;"CRISTAL NATURAL ""A"" # 04";CNA4;UND;1.90;2.39;6
1011600660001;"CRISTAL NATURAL ""A"" # 6";CNA6;UND;2.50;3.13;6.00
1011607890001;"CRISTAL NATURAL ""A"" 1.5 # 04";CNA4R;UND;3.50;4.38;6
1011603310001;"CRISTAL NATURAL ""A"" BOLA # 10";CNABP10;UND;2.40;3.00;6
1011604600001;"CRISTAL NATURAL ""A"" BOLA 12";CNABP12;UND;2.50;3.13;6
1011520500001;CRISTAL NATURAL # 04;CRISTN4;UND;0.50;0.63;6
1011520510001;CRISTAL NATURAL # 06;CRISTN6;UND;0.75;0.93;6
1011520520001;CRISTAL NATURAL # 08;CRISTN8;UND;0.95;1.20;6
1011520530001;CRISTAL NATURAL # 10;CRISTN10;UND;1.50;1.58;6
1011601640001;CRISTAL NATURAL CUADRADO # 04;CNC4;UND;2.50;3.13;6
1011601710001;CRISTAL NATURAL CUADRADO # 06;CNC6;UND;2.75;3.44;6
1011601720001;CRISTAL NATURAL CUADRADO # 08;CNC8;UND;3.00;3.75;6
1012530500001;CRISTAL NATURAL DIAMANTE # 10;CND10;UND;3.60;4.50;6
1012530490001;CRISTAL NATURAL DIAMANTE # 12;CND12;UND;4.25;5.31;6
1011601470001;CRISTAL NATURAL DIAMANTE # 14;CND14;UND;4.95;6.19;6
1011605540001;CRISTAL NATURAL VARIOS MODELOS;CNVM;UND;1.00;1.25;6
1011606510001;CRISTAL OVALO # 10;CNO10;UND;5.50;6.88;6
101160785001;CRISTAL OVALO # 12;CNO12;UND;6.00;7.50;6
1011607980001;CRISTAL OVALO # 14;CNO14;UND;8.00;10.00;6
101160784001;CRISTAL OVALO # 4;CNO4;UND;3.00;3.75;6
1011606490001;CRISTAL OVALO # 6;CNO6;UND;4.50;5.63;6
1011606500001;CRISTAL OVALO # 8;CNO8;UND;5.00;6.25;6
1011602300001;CRISTAL OVALO 1.5 # 4;COV1.5.4;UND;4.00;5.00;6
1011601890001;CRISTAL TORNASOL NATURAL 6;CTN6;UND;1.90;2.39;6
1011604090001;CROCHETS X DOC.;CROX12;UND;1.30;1.63;6
1011606530001;CROCHETS x UN.;CROXUN;UND;0.40;0.50;6
1010520160001;CUARZO JADE BOLA # 06;CUARJB6;UND;0.45;0.54;6
1010520170001;CUARZO JADE BOLA # 08;CUARJB8;UND;0.60;0.72;6
1010520180001;CUARZO JADE BOLA # 10;CUARJB10;UND;0.75;0.90;6
1011520300001;CUARZO JADE CUADRADO # 04;CUARJC4;UND;0.50;0.60;6
1011520310001;CUARZO JADE CUADRADO # 06;CJC6;UND;0.75;0.90;6
1011520320001;CUARZO JADE CUADRADO # 08;CUARJC8;UND;0.90;1.08;6.00
1011520330001;CUARZO JADE CUADRADO # 10;CUARJC10;UND;1.10;1.32;6
1012520340001;CUARZO JADE CUADRADO LARGO # 6;CJCL6;UND;0.95;1.14;6
1016503030001;CUARZO JADE ENTORCHADO;CUARJE;UND;1.50;1.80;6
1011520350001;CUARZO JADE TORCIDO;CJT;UND;1.50;1.80;6
1011604550001;CUARZO RECTANGULAR GDE. 8 X 16;CJRG;UND;1.50;1.80;6
1011604560001;CUARZO RECTANGULAR MED. 6 X 12;CJRM;UND;1.10;1.32;6
1016500860002;CUELLOS DE GIPIUR MEDIANO;CGYM;UND;1.75;2.19;6
1010522060001;DIAMANTE DE BRASIL 5 x 8 / 6 x 8;DBB5X8;UND;0.75;0.94;6
1012522070001;DIAMANTE DE BRASIL 6 x 9;DBB6X9;UND;0.80;0.96;6
1010522000001;DIAMANTE DE BRASIL BOLA # 04;DBB4;UND;0.35;0.42;6
1010522010001;DIAMANTE DE BRASIL BOLA # 06;DBBI6;UND;0.45;0.54;6
1010522020001;DIAMANTE DE BRASIL BOLA # 08;DBB8;UND;0.60;0.75;6
1010522230001;DIAMANTE DE BRASIL BOLA # 10;DBB10;UND;0.90;1.13;6
1010522240001;DIAMANTE DE BRASIL BOLA # 12;DBB12;UND;1.00;1.20;6
1010522210001;DIAMANTE DE BRASIL C/DIJE PEQ x 12;DBDPX12;UND;1.65;2.07;6
1010522030001;DIAMANTE DE BRASIL CUADRADO # 04;DBBC4;UND;0.35;0.44;6
1010522040001;DIAMANTE DE BRASIL CUADRADO # 06;DBBC6;UND;0.45;0.57;6
1010501330001;DIAMANTE DE BRASIL CUADRADO # 08;DBBC8;UND;0.90;1.13;6
1010522170001;DIAMANTE DE BRASIL ESTRELLA / CORAZON;DBE/C;UND;1.50;1.88;6
1010522160001;DIAMANTE DE BRASIL MAGNETICO;DBMAG;UND;0.80;1.00;6.00
1010522140001;DIAMANTE DE BRASIL PASTILLA # 06;DBP6;UND;0.50;0.63;6
1010522150001;DIAMANTE DE BRASIL PASTILLA # 08;DBP8;UND;0.80;1.00;6
1010522280001;DIAMANTE DE BRASIL TUBO 5X8 IMAN;DBT5X8I;UND;0.70;0.84;6
1012100430002;DIJE ACERO GRANDE;DIJAG;UND;1.50;1.89;6
;DIJE ACERO MEDIANO;DIJAM;UND;;1.25;6
1012521050001;DIJE ACERO MEDIANO;DAMXFU;UND;10.50;12.60;6
1011605530001;DIJE CONCHA ARGOLLA;DIJCAR;UND;0.15;0.19;6
1011602740001;DIJE CONCHA CON BASE;DIJCB;UND;6.80;8.50;6
1013523020001;DIJE CONCHA HOJA GRANDE;DIJOG;UND;0.75;0.94;6
1011608480001;DIJE CONCHA PINTADA;DIJECP;UND;0.22;0.28;6
1011605520001;DIJE CONCHA ROSA;DIJECR;UND;0.35;0.44;6
1011605680001;DIJE CRISTAL ATACHE GRANDE;DIJCAG;UND;1.00;1.25;6
1011605690001;DIJE CRISTAL ATACHE MEDIANO;DIJCAM;UND;0.60;0.75;6
1011605740001;DIJE CRISTAL CORAZON.MARIPOSA;DCCM;UND;0.15;0.19;6
1011608900001;DIJE CRISTAL GOTA;DIJCG;UND;0.19;0.24;6
1011605730001;DIJE CRISTAL GOTA GRANDE;DIJCGG;UND;0.80;1.00;6
1016520100001;DIJE CRISTAL GOTA MEDIANA;DIJCGM;UND;0.40;0.50;6
1010605750001;DIJE CRISTAL OCTAGONAL PEQUEÑO;DIJCOP;UND;0.40;0.50;6
1012520110001;DIJE CRISTAL PEQUENO REDONDO;DIJCPR;UND;0.10;0.13;6
1012520240001;DIJE CRISTAL PEQUEÑO PASTILLA;DIJCPPA;UND;0.12;0.15;6
1010605760001;DIJE CRISTAL REDONDO GRANDE;DIJCRG;UND;0.50;0.65;6
1011605720001;DIJE CRISTAL ROMBO PEQUEÑO;DIJCRP;UND;0.40;0.50;6.00
1011601620001;DIJE CUARZO FLOR/PQ.;DIJQFP;UND;1.20;1.51;6
1010522100001;DIJE DIAMANTE DE BRASIL 2 HUECOS;DDB2H;UND;0.02;0.02;6
1011608110001;DIJE DIAMANTE VARIOS MODELOS;DIJDVM;UND;2.50;3.13;6
1011601960001;DIJE GEMA CON HUECOS;DIJGH;UND;0.80;1.01;6
1012525000001;DIJE GEMA NATURAL GRANDE;DIJGNG;UND;0.75;0.94;6
1016502010001;DIJE METALICO;DIJMET;UND;0.40;0.50;6
1015101030001;DIJE OJO DE GATO OVALO PEQ. TI;DOGOPT;UND;4.50;5.40;6
1011606220001;DIJE OJO DE GATO OVALO TIRA;DOGOT;UND;7.00;8.40;6
1011600230001;DIJE PARA CELULAR  ;DJCLX100;UND;3.50;4.68;6
1012571000001;DIJE PIEDRA NATURAL;DIJPN;UND;5.00;6.25;6
2512200950001;DIJE VITRO FUSION VARIOS MODELOS;DIJVFV;UND;1.90;2.38;6
1013536380001;DIJE VITROFUSION OVALO;DIJVFO;UND;0.75;0.94;6
1090610090001;DIJE VITROFUSION PEQUEÑO;DIJVFP;UND;0.90;1.13;6
1011603110001;DIJES DE CONCHA PERLA PEQUEÑO;DIJCPP;UND;0.50;0.63;6.00
1011608870002;DIJES DIAMANTE VARIOS MODELOS X PAR;DIDVX;UND;0.80;1.00;6
1010530040002;DIJES PARA ARETES;DIJAR;UND;0.75;0.95;6
1010522360001;DMT / BRASIL BOLA IMAN # 8;DBBI8;UND;0.80;1.00;6
1010522350001;DMT/BRASIL BOLA IMAN # 10;DBBI10;UND;0.90;1.13;6
1010522370001;DMT/BRASIL BOLA IMAN # 6;DBBI6;UND;0.70;0.88;6
1012512010001;ELASTICO;ELAST;UND;0.50;0.63;6
1012512020001;ELASTICO LARGO;ELASTL;UND;2.00;2.50;6
1011608560001;ENCAJE  ELASTICO;ENCEL;UND;0.00;0.55;6
1011608690001;ENCAJE  REF. # 722;EREF722;UND;0.12;0.15;6
1011608700001;ENCAJE  REF. # 730;EREF730;UND;0.30;0.38;6
1011602270001;ENCAJE 1 BORDES;ENCJ1B;UND;0.25;0.41;6
1010604690001;ENCAJE 11BORDES;ENCJ11B;UND;0.78;1.05;6
1011602240001;ENCAJE 5 BORDES;ENCJ5B;UND;0.43;0.59;6
1011606890001;ENCAJE COLA DE RATA;ENCJCR;UND;0.25;0.40;6
1011602260001;ENCAJE CON PERLA;ENCJP;UND;0.36;0.59;6
1011602280001;ENCAJE CUADRADO;ENCAJC;UND;0.36;0.48;6
1011606850001;ENCAJE CUERINA;XXXXXXX;UND;;;6
1011602250001;ENCAJE ENTRENSADO;ENCAJET;UND;0.25;0.41;6
1590103080001;ENCAJE GIPIUR PEQ. (DS-401660E1.3/F);ENCGP;UND;0.36;0.45;6
1011606910001;ENCAJE HILO PLATEADO CON LENTEJUELA;EHPL;UND;1.00;1.25;6
1011601160001;ENCAJE MEDALLA;ENCJM;UND;0.70;0.90;6
1011606900001;ENCAJE NUDO;ENCJN;UND;0.25;0.40;6
1011608660001;ENCAJE REF. # 244 - # 313;E244-313;UND;0.15;0.19;6
1011608670001;ENCAJE REF. # 336;EREF336;UND;0.20;0.25;6
1011608680001;ENCAJE REF. # 445;EREF445;UND;0.25;0.32;6
1011608710001;ENCAJE REF. # 703;EREF703;UND;0.35;0.44;6
1011606770001;ENCAJE TEJIDO DE CUERO;ENCJC;UND;0.40;0.55;6
1011606760001;ENCAJE TIRA CUERO SENCILLO;ENCAJS;UND;0.30;0.50;6
1011606810001;ENCAJE TIRA GAMUZA;ENCTG;UND;0.30;0.40;6
1011606840001;ENCAJE TIRA x 1;ENCJTX1;UND;0.10;0.13;6
1090410000001;ESTUCHE BRILLOSO;ESTCB;UND;6.50;7.80;6
1011605600001;ESTUCHE CORAZON;ESTC;UND;0.40;0.50;6.00
1011608470001;ESTUCHE CUADRADO 9 x 9;ESTC9X9;UND;0.55;0.69;6
1090410020001;ESTUCHE CUADRADO EXTRA PEQUEÑO;ESCEP;UND;0.25;0.31;6
1011607500001;ESTUCHE CUADRADO MED.;ESCMD;UND;0.62;0.78;6
1090410040001;ESTUCHE CUADRADO PEQUEÑO;ESCPE;UND;0.40;0.50;6
1011605610001;ESTUCHE CUERO PEQ.;ESTCP;UND;1.45;1.74;6
3010800010001;ESTUCHE DE CUERO 11x12;ESC11;UND;3.00;3.75;6
3010800020001;ESTUCHE DE CUERO 22 x 5.5;ESC22;UND;3.00;3.75;6
1090551050001;ESTUCHE DE CUERO 8x9;ESC9X;UND;2.75;3.44;6
1090410030001;ESTUCHE DE CUERO 9 x 5;ESC9X5;UND;2.80;3.36;6
1011609100001;ESTUCHE DE GAMUZA;ESTGA;UND;2.40;3.00;6
3010800040001;ESTUCHE GAMUZA 12 x 17.5;ESG12;UND;4.20;5.29;6
1011601280001;ESTUCHE GAMUZA 22x5;ESG22;UND;2.40;3.02;6
3010800060001;ESTUCHE GAMUZA 9x11;ESG9;UND;2.40;3.00;6
10904100050001;ESTUCHE PLASTICO DE ANILLO;ESTPLAN;UND;0.25;0.30;6
1011608460001;ESTUCHE RECTANGULAR 8 x 11;ESTR8X11;UND;0.60;0.75;6
1011609110001;ESTUCHE TORNASOL;ESTOR;UND;0.55;0.69;6
1012101230002;ESTUCHES PLASTICO GRANDE;ESTPLG;UND;0.75;0.75;6
1090580100001;EXHIBIDORES;EXHIB;UND;5.00;6.00;6
1090610110001;EXSIBIDORES DE ARETE GRANDE;EXAGR;UND;6.80;8.16;6
1011604270001;EXSIBIDORES DE ARETE PEQ.;EAPEQ;UND;3.00;3.75;6
;FICHA PARA ARETE TAGUA /GD.;FATG;UND;0.12;0.15;6
;FICHA PARA ARETE TAGUA /MD.;FATM;UND;0.10;0.13;6
;FICHA PARA ARETE TAGUA /PQ.;FATP;UND;0.11;0.14;6
;FICHA PULSERA;FICHP;UND;0.12;0.15;6
1011606730001;FUNDA CON CIERRE 11 x 16 GDE;FUNX16;UND;1.85;2.29;6
1011606710001;FUNDA CON CIERRE 7x 10 PEQ.;FUNX7;UND;0.95;1.19;6
1011606720001;FUNDA CON CIERRE 9 x 13 MED.;FUNX9;UND;1.45;1.81;6
3010800110001;GARGANTILLA DE CHAQUIRA;GARGCH;UND;0.79;0.99;6
1011603840001;GRANATE BOLA # 03 - 04;GRANB3;UND;5.50;6.88;6
1012536420001;GRANATE BOLA # 06;GRANB6;UND;8.00;10.00;6
1011605910001;GRANATE BOLA # 08;GRANB8;UND;9.50;11.88;6
1012530360001;GRANATE BOLA # 10;GRANB10;UND;10.00;12.50;6
1010520200001;GRANATE BOLA # 12;GRANB12;UND;12.50;15.63;6
1016571020001;GRANATE CASCAJO;GRANC;UND;2.90;3.63;6
1010522080001;GRANATE FACETEADO BOLA # 08;GRANF8;UND;14.00;17.50;6
1010522090001;GRANATE FACETEADO BOLA # 09 - 10;GRANF9;UND;15.00;18.75;6
1012100570001;GRANATE FACETEADO BOLA # 11 - 12;GRANF11;UND;16.50;20.62;6
2010200280001;GRANATE PASTILLA;GRANP;UND;5.20;6.50;6
1015101140001;GRANATE TUBO;GRANT;UND;5.50;6.88;6
1011608090001;GRANATE VARIOS MODELOS;GRANV;UND;5.50;6.88;6
1017510300001;HILO ALGODON FINO;HALGF;UND;1.20;1.44;6
1017510040001;HILO ALGODON GRUESO;HALG;UND;1.50;1.80;6
1017510150001;HILO CUERO;HILOC;UND;0.19;0.23;6
1011606300001;HILO DE BORDAR x 12 un.;HILBX12;UND;1.30;1.63;6
1011600200001;HILO DIJE PARA CELULAR;HILDCEL;UND;1.50;1.88;6
1017510030001;HILO ELASTICO COLOR;HELAST;UND;0.50;0.63;6
1011609040001;HILO ENSERADO x ROLLO 1.0;HENXR1;UND;4.80;6.00;6
1011609050001;HILO ENSERADO x ROLLO 1.5;HENXR1.5;UND;6.00;7.50;6.00
1011609060001;HILO ENSERADO x ROLLO 2.0;HENXR2.0;UND;4.80;6.00;6.00
1017510310001;HILO NYLON;HILNY;UND;0.50;0.63;6
;HILO PARA COSERX12CAJA;HILP;UND;1.20;1.44;6.00
1011605400001;HILO PERLA;HILOP;UND;1.95;2.44;6.00
1011606310001;HILO PLATEADO /DORADO x 8 un.;HILP/DX8;UND;1.20;1.50;6
1011607820001;HILO PLATEADO DORADO x ROLLO PEQ.;HILPDPX;UND;1.20;1.50;6
1012510030001;HILO PLATEADO/DORADO;HILPDOR;UND;0.95;1.20;6.00
1011600540001;IMPERDIBLE / LANA;IMPERLA;UND;2.00;2.50;6
1015536190001;LAZO PARA CINTURON;LPC;UND;0.38;0.48;6
1010531020001;LENTEJUELA / ROLLO;LENTJRO;UND;4.00;4.80;6
2512200940001;"LETRA ""O"" PARA PEGAR ATACHE";LOPA;UND;0.15;0.19;6
1011602890001;"LETRA DIAMANTE "" O"" MEDIANA";LETDOM;UND;0.45;0.54;6
1011604180001;"LETRA DIAMANTE ""O"" PEQUEÑA.";LETDOP;UND;0.40;0.50;6
1013524030001;LLAVERO METALICO OFERTA;LLAVMO;UND;0.45;0.45;6
1090610070002;MARIPOSA DE ARETE FINA;MARAFI;UND;4.00;5.00;6
1011608080001;MUÑECO ANGELES LLAVERO GRANDE;MALLGR;UND;0.75;0.90;6
1020524140001;MUÑECO PARA LLAVERO;MUNLLA;UND;0.98;1.23;6
1011608300001;MUÑECO PARA LLAVERO MEDIANO;MPLLMD;UND;0.40;0.48;6
1011608060001;MUÑECO PARA LLAVERO MOVIBLE;MUNLLM;UND;2.25;2.81;6
1011608070001;MUÑECO PARA LLAVERO PEQUEÑO;MUNLLP;UND;0.32;0.40;6
1021310020001;MURRINA BOLA # 06;MURB06;UND;1.00;1.26;6
1021310030001;MURRINA BOLA # 08;MURB08;UND;1.25;1.56;6
1021310040001;MURRINA BOLA # 10;MURB10;UND;1.75;2.19;6
1021310050001;MURRINA BOLA # 12;MURB12;UND;2.00;2.50;6
1021310110001;MURRINA PASTILLA # 10;MUPA10;UND;3.00;3.78;6
1021310130001;MURRINA TAMBOR;MURTAM;UND;3.00;3.78;6
1011606560001;PALILLOS CIRCULARES;PALCIRC;UND;1.30;1.63;6
1011606540001;PALILLOS PARA TEJER;PALTEJE;UND;0.60;0.75;6
1011601750001;PALILLOS PARA TEJER PLAS.;PPTPLAS;UND;0.30;0.36;6
1011608570001;PALILLOS PARA TEJER PLASTICO;PALTEPL;UND;0.30;0.38;6
1011606550001;PALILLOS PARA TEJER x 4;PALTEX4;UND;0.75;0.94;6
1011604210001;PAQUETE DIAMANTE;PAQDIAM;UND;25.00;3.00;6
1011609140001;PEG./ TELA PARA PIEDRA Y METALES;PEGTEPM;UND;1.80;2.25;6
1011609130001;PEGAMENTO DE TELA PARA TELA;PEGTELA;UND;1.20;1.50;6
1012605790001;PEGAMENTO EN TUBO;PEGATU;UND;0.40;0.50;6
1012536210001;PEGAMENTO GRANDE;PEGATUG;UND;2.80;3.36;6
1012536220001;PEGAMENTO PEQUENO;PEGATUP;UND;1.20;1.50;6
1510200180001;PEINETA x PAR;PEINXPAR;UND;0.25;0.31;6
1011607650001;PELLON FINO 1 mmm;PELLF1;UND;0.75;0.94;6
1011607670001;PELLON GDE. 2 mm;PELLG2;UND;1.25;1.57;6
1011607660001;PELLON MED. 1.5mm;PELLM1.5;UND;1.00;1.25;6
1011605660001;PEPA JIAN TAI #18 PULIDA;PJIP18;UND;0.85;1.06;6
1021302100001;PEPA JIAN TAI DIJE;PJINDIJ;UND;0.40;0.50;6
1012536160001;PEPA JIAN TAI DIJE GRANDE;PJINDG;UND;1.50;1.89;6
;PEPA JIANG TAI ROMBO;PJINR;UND;0.14;0.18;6
1011603490001;PEPA METALIZADA ESPECIAL BOLA # 04;PMEB04;UND;1.25;1.58;6
1011603340001;PEPA METALIZADA ESPECIAL BOLA # 06;PMEB06;UND;1.30;1.64;6
1011603360001;PEPA METALIZADA ESPECIAL BOLA # 08;PMEB08;UND;1.35;1.70;6
1011603640001;PEPA METALIZADA ESPECIAL BOLA # 10;PMEB10;UND;1.90;2.39;6
1011603650001;PEPA METALIZADA ESPECIAL BOLA # 12;PMEB12;UND;2.50;3.15;6
1011603660001;PEPA METALIZADA ESPECIAL CUADRADO 10X 12;PMEC10;UND;2.20;2.77;6
1011603670001;PEPA METALIZADA ESPECIAL CUADRADO 6X10;PMEC06;UND;2.10;2.65;6
1011603500001;PEPA METALIZADA ESPECIAL TUBO 4 X 6;PMET04;UND;1.30;1.64;6
1011603350001;PEPA METALIZADA ESPECIAL TUBO 6X15;PMET06;UND;1.35;1.70;6
1010532000002;PEPA METALIZADA FDA/GDE;PEMETAF;UND;6.50;7.80;6
1013524040001;PERLA # 9;PERL9;UND;2.90;3.63;6.00
1011604630001;PERLA 5/6;PERL5;UND;1.90;2.38;6
1011602160001;PERLA ARROZ BRILLO GRANDE;PABG;UND;13.50;16.89;6
2511400100001;PERLA ARROZ FINA # 16;PAF16;UND;16.50;20.63;6.00
1011602150001;PERLA ARROZ FINA 0.2;PAF2;UND;4.50;5.63;6.00
1011601940001;PERLA ARROZ FINA 0.4;PAF4;UND;3.75;4.69;6.00
1011602170001;PERLA ARROZ FINA 0.6;PAF6;UND;4.43;5.54;6
1011602210001;PERLA ARROZ FINA 0.7;PAF7;UND;6.30;7.88;6
1011601730001;PERLA ARROZ FINA 0.8;PAF8;UND;12.75;15.94;6
1011602220001;PERLA ARROZ FINA 0.9;PAF9;UND;14.85;18.57;6.00
1090531060002;PERLA FINA # 9 - # 10 - # 11;PERL10;UND;11.25;13.50;6.00
1020524150001;PERLA FINA PASTILLA # 10;PFP10;UND;13.50;16.88;6
1012524950001;PERLA JAPONESA # 10;PJAP10;UND;1.10;1.38;6.00
1012524960001;PERLA JAPONESA # 12;PJAP12;UND;1.25;1.57;6
1011600220001;PERLA JAPONESA # 14;PJAP14;UND;2.00;2.50;6
1011601270001;PERLA JAPONESA # 16;PJAP16;UND;3.42;4.11;6
1010529000001;PERLA JAPONESA 0.4;PJAP4;UND;0.50;0.63;6
1010529010001;PERLA JAPONESA 0.6;PJAP6;UND;0.60;0.75;6
1010529020001;PERLA JAPONESA 0.8;PJAP8;UND;0.75;0.94;6
1012501350001;PERLA JAPONESA ARRUGADA GOTA;PJAG;UND;1.70;1.79;6
1011600930001;PERLA NAT. HUEVO3/7 GD.;PAH3/7;UND;12.75;15.90;6
1011601340001;PERLA NATURAL COLOR;PNACO;UND;1.20;1.51;6
1012524040001;PERLA PLASTICA # 4;PERP4;UND;0.30;0.38;6
1012524050001;PERLA PLASTICA # 5;PERP5;UND;0.30;0.38;6
1011607040001;PERLA PLASTICA SARTA #  8;PPS8;UND;0.90;1.13;6
1011607050001;PERLA PLASTICA SARTA # 10;PPS10;UND;1.25;1.57;6
1011607060001;PERLA PLASTICA SARTA # 12;PPS12;UND;1.40;1.75;6
1011607070001;PERLA PLASTICA SARTA # 14;PPS14;UND;1.75;2.19;6
1011607800001;PERLA PLASTICA SARTA # 20;PPS20;UND;3.25;4.07;6
1011607620001;PERLA PLASTICA SARTA # 6;PPS6;UND;0.75;0.94;6
1011607740001;PERLA PLASTICA SARTA# 16;PPS16;UND;2.95;3.69;6
1012501250001;PERLA VELA HORIZONTAL ANCHA;PVHAN;UND;14.00;17.50;6
1011601930001;PERLA VELA NATURAL;PVNAT;UND;9.80;12.25;6
1012524920001;PERLA VELA RECTANGULO;PVREC;UND;14.00;17.50;6
1012500780001;PIED. NAT. TAMBOR 13X18 TI;PNT13TI;UND;6.90;8.28;6
1011600810001;PIED. NAT.V/M. TIRA;PNVMT;UND;5.00;6.00;6
1011601840001;PIED. O/GATO BOLA #14 TIR;POG14TI;UND;4.50;5.40;6
1012101190001;PIED.O/TIGRE RECT.GR TIR;POTRGT;UND;13.50;16.20;6
1012101200001;PIED.O/TIGRE RECT.MD TIR;POTRMT;UND;9.00;10.80;6
1012525280001;PIEDRA AGATA / JADE ARGOLLA;PAJA;UND;3.00;3.75;6
1012525380001;PIEDRA AGATA 6 BORDES 10x30;PA6B;UND;;0.80;6
1011603900001;PIEDRA AGATA 6 BORDES 10x30 TI;PA6B10T;UND;7.50;9.38;6
1021301030001;PIEDRA AGATA 6 BORDES PEQUEÑA;PA6BP;UND;7.50;9.38;6
1011604100001;PIEDRA AGATA ENTORCHADA;PAEN;UND;3.35;4.69;6
1011608000001;PIEDRA AGATA ENTORCHADA # 10;PAE10;UND;6.50;8.13;6
1011608020001;PIEDRA AGATA ENTORCHADA # 14;PAE14;UND;8.00;10.00;6
1011608010001;PIEDRA AGATA ENTORCHADA #12;PAE12;UND;7.00;8.75;6
1011608100001;PIEDRA AGATA FACETEADA BOLA # 08;PAFB8;UND;8.00;10.00;6
1011603740001;PIEDRA AGATA NAT. PASTILLA TIRA;PANPTI;UND;5.35;6.42;6
1021301020001;PIEDRA AGATA OVALO 10 x 30;PAO10;UND;7.50;9.38;6
